dataset_id	gse_id	split_id	source_design_file	source_split_file	sample_ids_delivery	sample_ids_control	n_delivery	n_control	n_total	organism	tissue	cell_type_or_cell_line	in_vivo_or_in_vitro	disease_model	time_h	timepoint_original	treatment_group_raw	control_group_raw	treatment_group_clean	control_group_clean	condition_simple	delivery_platform	vector_or_formulation	cargo_or_transgene	route	dose	PMID	DOI	paper_title	publication_year	source_database	accession	pipeline_role	manuscript_interpretation_group	used_for_primary_claim	delta_mean_imrs_z	auc_imrs_z_secondary	direction_positive	qc_pass	inclusion_rationale	limitation	weak_score_explanation	reviewer_risk	notes	verification_status	scoring_status	expected_imrs_behavior	paper_result_alignment_rule	imrs_result_interpretation	paper_result_alignment	manuscript_context_note	limitations_note	paper_treatment_context	paper_context_source
GSE264344	GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740187; SRR28740188; SRR28740189; SRR28740190; SRR28740251	SRR28740199; SRR28740200; SRR28740201; SRR28740202; SRR28740203	5	5	10	Mus musculus	Blood	NA	in vivo	NA	12	0; 12	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	4.557142380026869	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740182; SRR28740183; SRR28740184; SRR28740185; SRR28740186	SRR28740199; SRR28740200; SRR28740201; SRR28740202; SRR28740203	5	5	10	Mus musculus	Blood	NA	in vivo	NA	12	0; 12	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	2.7728375923214097	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740135; SRR28740137; SRR28740139; SRR28740140; SRR28740142	SRR28740119; SRR28740120; SRR28740121; SRR28740122; SRR28740123	5	5	10	Mus musculus	Muscle	NA	in vivo	NA	12	0; 12	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	4.379052454232406	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740131; SRR28740133; SRR28740165; SRR28740167; SRR28740169	SRR28740119; SRR28740120; SRR28740121; SRR28740122; SRR28740123	5	5	10	Mus musculus	Muscle	NA	in vivo	NA	12	0; 12	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	4.561337243094393	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740177; SRR28740178; SRR28740179; SRR28740180; SRR28740181	SRR28740124; SRR28740125; SRR28740126; SRR28740127; SRR28740128	5	5	10	Mus musculus	dLN	NA	in vivo	NA	12	0; 12	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	5.521888634175941	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740118; SRR28740173; SRR28740174; SRR28740175; SRR28740176	SRR28740124; SRR28740125; SRR28740126; SRR28740127; SRR28740128	5	5	10	Mus musculus	dLN	NA	in vivo	NA	12	0; 12	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	5.006224300092883	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740171; SRR28740172; SRR28740228; SRR28740229; SRR28740230	SRR28740199; SRR28740200; SRR28740201; SRR28740202; SRR28740203	5	5	10	Mus musculus	Blood	NA	in vivo	NA	24	0; 24	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	2.7381119047981937	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740223; SRR28740224; SRR28740225; SRR28740226; SRR28740227	SRR28740199; SRR28740200; SRR28740201; SRR28740202; SRR28740203	5	5	10	Mus musculus	Blood	NA	in vivo	NA	24	0; 24	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	1.4094733289679715	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740116; SRR28740134; SRR28740136; SRR28740138; SRR28740141	SRR28740119; SRR28740120; SRR28740121; SRR28740122; SRR28740123	5	5	10	Mus musculus	Muscle	NA	in vivo	NA	24	0; 24	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	3.5649069751207745	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740132; SRR28740164; SRR28740166; SRR28740168; SRR28740170	SRR28740119; SRR28740120; SRR28740121; SRR28740122; SRR28740123	5	5	10	Mus musculus	Muscle	NA	in vivo	NA	24	0; 24	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	3.5245362334746155	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740214; SRR28740216; SRR28740218; SRR28740220; SRR28740222	SRR28740124; SRR28740125; SRR28740126; SRR28740127; SRR28740128	5	5	10	Mus musculus	dLN	NA	in vivo	NA	24	0; 24	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	3.75024700596753	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740144; SRR28740146; SRR28740148; SRR28740150; SRR28740212	SRR28740124; SRR28740125; SRR28740126; SRR28740127; SRR28740128	5	5	10	Mus musculus	dLN	NA	in vivo	NA	24	0; 24	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenoviral vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	Anchor	Locked anchor	FALSE	3.164769842555989	1	TRUE	TRUE	Strict anchor used for portability checks and frozen-score validation.	Not independent of the anchor evidence except in leave-one-anchor-out analysis. Organism metadata unavailable in inspected design files.	NA	NA	time_h <= 24: locked anchor discovery evidence	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	strong_expected_acute_innate_signal	matches_paper_context	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740151; SRR28740152; SRR28740153; SRR28740209; SRR28740210	SRR28740199; SRR28740200; SRR28740201; SRR28740202; SRR28740203	5	5	10	Mus musculus	Blood	NA	in vivo	NA	72	0; 72	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenovirus serotype 26 vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	validation	Extended validation	FALSE	0.08713996296972348	0.7200000000000001	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 0.087 in Blood at 72 h. For the Ad vector time-course, this 72 h external split is best interpreted as waning tissue-time kinetics, not as evidence against early innate activation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	weak_but_biologically_explainable	context_explains_weaker_signal	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740204; SRR28740205; SRR28740206; SRR28740207; SRR28740208	SRR28740199; SRR28740200; SRR28740201; SRR28740202; SRR28740203	5	5	10	Mus musculus	Blood	NA	in vivo	NA	72	0; 72	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenovirus serotype 5 vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	validation	Extended validation	FALSE	0.26635130536495155	0.96	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 0.266 in Blood at 72 h. For the Ad vector time-course, this 72 h external split is best interpreted as waning tissue-time kinetics, not as evidence against early innate activation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	weak_but_biologically_explainable	context_explains_weaker_signal	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740159; SRR28740160; SRR28740161; SRR28740162; SRR28740163	SRR28740119; SRR28740120; SRR28740121; SRR28740122; SRR28740123	5	5	10	Mus musculus	Muscle	NA	in vivo	NA	72	0; 72	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenovirus serotype 26 vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	validation	Extended validation	FALSE	1.0550234100660878	0.96	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 1.055 in Muscle at 72 h. For the Ad vector time-course, this 72 h external split is best interpreted as waning tissue-time kinetics, not as evidence against early innate activation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	weak_but_biologically_explainable	context_explains_weaker_signal	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
